Latitude,Longitude,Time
11.955395862847764,108.44368584220621,15:19:47
11.955414835047254,108.44368710988742,15:19:51
11.95542510238598,108.44368823600638,15:19:54
11.955437770588695,108.44369104435326,15:19:57
11.955455022819216,108.44369586450901,15:20:00
11.955463317231551,108.44369847658554,15:20:06
11.955470319640417,108.44370218493368,15:20:10
11.955480504668493,108.44370819494168,15:20:12
11.955483718772118,108.44371158799079,15:20:15
11.955481979350719,108.44371274575197,15:20:18
11.955503341844755,108.44372231583819,15:20:21
11.955523795555496,108.44372937981737,15:20:26
11.955533751251284,108.44373297794488,15:20:29
11.955537460728545,108.44373675282893,15:20:31
11.955551400295134,108.44374531843211,15:20:34
11.955561369702206,108.44375490047096,15:20:36
11.95557264402416,108.44376872684674,15:20:41
11.955579979946888,108.4437830558534,15:20:46
