Latitude,Longitude,Time
11.9544934,108.4444523,16:01:59
11.954492959800476,108.44444939468315,16:02:03
11.954492444256102,108.44444978478545,16:02:08
11.954492561458038,108.44445936285283,16:02:13
11.954492194357895,108.44445502163767,16:02:18
11.95449378663608,108.44445478203026,16:02:20
11.954505300129801,108.44445816101171,16:02:23
11.954534063858294,108.44445557986309,16:02:26
11.954561888664848,108.44444939827179,16:02:28
11.95457542951423,108.44444853141792,16:02:33
11.954579858745578,108.44444917412318,16:02:38
11.954583607348196,108.44444899035099,16:02:43
11.95458431820328,108.44444942224574,16:02:46
11.954586520762785,108.44444947510527,16:02:48
11.954589451689925,108.44444509192179,16:02:51
11.954599834090786,108.44444041085826,16:02:53
11.95461104883571,108.44444145074294,16:02:58
11.954619804734646,108.44444152911429,16:03:03
11.954627184720314,108.44444264932409,16:03:08
11.954629752797347,108.44444382456034,16:03:11
11.954632452450303,108.44444475196094,16:03:13
11.954646153340558,108.4444358117346,16:03:16
11.954669965382045,108.444425417315,16:03:18
11.954691745839177,108.4444133661241,16:03:21
11.95469990264704,108.44440637812622,16:03:23
11.95470353563914,108.44440482970178,16:03:28
11.954703524317207,108.444402935028,16:03:33
11.954702304226185,108.44440225786188,16:03:38
11.954703182189458,108.44439925680783,16:03:41
11.954705957735356,108.44439630250794,16:03:43
11.954708871725524,108.44439251189247,16:03:46
11.95471793213684,108.44438905267465,16:03:49
11.9547315958619,108.44438363069673,16:03:54
11.95474726915185,108.44438056641846,16:03:58
11.95476114543731,108.44437890404524,16:04:03
11.954768040651047,108.44437879906343,16:04:06
11.954770664275992,108.4443782034782,16:04:08
11.954785159798861,108.44438336005516,16:04:11
11.954817710660718,108.4443933514854,16:04:13
11.954851711123293,108.44440309468256,16:04:16
11.954888690284985,108.44440700764031,16:04:19
11.954922241413717,108.4444143985536,16:04:23
11.954955147470235,108.44441880777735,16:04:25
11.954977813500587,108.44442741518664,16:04:28
11.954990608832222,108.44443168913516,16:04:31
11.954997462413857,108.44442788428252,16:04:35
11.955001100775316,108.44442403520635,16:04:38
11.955003513307604,108.44441974549618,16:04:44
11.955001546373964,108.44441703792937,16:04:49
11.95500002997961,108.4444143155296,16:04:52
11.955001945325408,108.44441043902167,16:04:54
11.955003277289379,108.44440779757748,16:04:57
11.955019867154123,108.44438161348683,16:04:59
11.955035235854544,108.44435022859943,16:05:02
11.955047396066803,108.44431671425896,16:05:05
11.955057864732183,108.44428624417715,16:05:09
11.955065348682854,108.44427850237118,16:05:13
11.955083748635992,108.4442829022238,16:05:18
11.95509254706576,108.4442876007866,16:05:21
11.955097350671693,108.44429090422702,16:05:23
11.955099095165563,108.44429268650912,16:05:26
11.95511013264855,108.44427555724673,16:05:28
11.955119238520707,108.44426364077782,16:05:33
11.955134741190138,108.44424019176263,16:05:38
11.955142572169917,108.44422626997878,16:05:41
11.955155179516366,108.44421194172554,16:05:44
11.95516837105162,108.44419628773481,16:05:47
11.955179089768366,108.44418227101401,16:05:52
11.95518497314837,108.4441713583399,16:05:57
