Latitude,Longitude,Time
11.9545379,108.4438778,15:57:49
11.954569946525337,108.44386881992972,15:57:52
11.95457768969578,108.44386928583756,15:57:56
11.954600097815833,108.44387557073432,15:58:01
11.954618618567993,108.44387802061775,15:58:06
11.95463597494251,108.44386763323298,15:58:12
11.954638349781481,108.4438574519587,15:58:17
11.95463638101781,108.4438514645152,15:58:21
11.954635059853977,108.44384288781792,15:58:27
11.954634821518136,108.44383477555779,15:58:32
11.954634617188402,108.44383020781555,15:58:37
11.954634327281221,108.44382855423088,15:58:41
11.95463512596057,108.44383276466777,15:58:46
11.954637229284932,108.44384095032689,15:58:52
11.954638873563612,108.4438473545751,15:58:56
11.954637359022982,108.44384627126753,15:58:59
11.954636218826742,108.44384402337892,15:59:01
11.954636317391042,108.44384355252114,15:59:06
11.954637148046567,108.44384495424096,15:59:11
11.954637632384454,108.44385932586182,15:59:18
11.954637813327341,108.44387821120834,15:59:23
11.954646538313215,108.44388107798594,15:59:27
11.954648709699132,108.44388141403708,15:59:32
11.954654373529142,108.44387601274067,15:59:37
11.95465232288508,108.44387286422239,15:59:42
11.954647679234819,108.44386421701904,15:59:47
11.954640943471066,108.44385549695659,15:59:52
