Latitude,Longitude,Time
11.9544708,108.4444706,15:29:44
11.954473529237047,108.44446787076295,15:29:47
11.95447554039492,108.44446483241681,15:29:52
11.954475293458424,108.44446569877874,15:29:55
11.95448240044006,108.44446279865842,15:29:57
11.95451244421277,108.44445301987209,15:30:00
11.954545300105597,108.44444438984257,15:30:06
11.954557617206762,108.44444017089145,15:30:09
11.954569044104707,108.44444224915091,15:30:12
11.954575713578656,108.44444412438956,15:30:14
11.954582512562418,108.44444289095688,15:30:17
11.9545894333683,108.44444287236868,15:30:22
11.954600120762755,108.44444130002029,15:30:26
11.954614526567934,108.44443924155505,15:30:29
11.954622589099433,108.44443833649495,15:30:31
11.95464371089929,108.44442716045229,15:30:37
11.95465478276714,108.44442002937292,15:30:42
11.95466553819834,108.44441579858011,15:30:45
11.954670201632997,108.44441462410589,15:30:47
11.95467687809285,108.44441581776756,15:30:50
11.954692391388594,108.44442341652652,15:30:52
11.954742940239704,108.44443343319278,15:30:57
11.954766203924201,108.44443530390024,15:31:01
11.954775634763761,108.44443535516946,15:31:04
11.954778581489009,108.44443433166353,15:31:07
11.954779370405202,108.44443033634263,15:31:09
11.954785508779455,108.44442892403556,15:31:11
11.954792195193482,108.44442608151363,15:31:16
11.954796161828101,108.444422864193,15:31:19
11.954797251238322,108.44442115215195,15:31:21
11.954809138855222,108.44441818882285,15:31:24
11.95485273832225,108.44441084247423,15:31:27
11.954881348525815,108.44439051845006,15:31:32
11.954902796176192,108.44436506365915,15:31:37
11.954911714265169,108.44435106596328,15:31:40
11.954913555836761,108.44434606687491,15:31:42
11.95494520162093,108.44432399498248,15:31:45
11.954976693671838,108.44430423706297,15:31:47
11.955004337241196,108.44428567722326,15:31:50
11.955019403367263,108.44427631313806,15:31:52
11.955025493869702,108.44427825467122,15:31:56
11.955026457867191,108.44428166342591,15:32:01
11.955045599923269,108.4442849742842,15:32:03
11.955057723893084,108.44428706403254,15:32:05
11.955110997165175,108.4442833044354,15:32:08
11.955158395100668,108.44427443986613,15:32:10
11.955195612674242,108.44426220332977,15:32:12
11.955213456279619,108.44425212854652,15:32:16
11.955214180845616,108.44424817211734,15:32:21
11.955209813545473,108.44424833899487,15:32:24
11.95520416700342,108.44424902367193,15:32:27
11.95519285188505,108.4442466939325,15:32:29
11.955185354975919,108.4442445766106,15:32:32
11.955173216881917,108.44422569164612,15:32:34
11.955162941982378,108.44419327216956,15:32:41
11.955156057929074,108.44417561866283,15:32:47
11.955153285621543,108.44416833314575,15:32:50
11.955150851723706,108.4441655753736,15:32:52
11.955150616859843,108.44416627087904,15:32:55
11.955150882514616,108.44416813127702,15:32:57
11.955152011442113,108.44416420408243,15:33:00
11.955156695058879,108.44415307809294,15:33:02
11.955160245105581,108.44412567444851,15:33:07
11.95515765162615,108.44409029606838,15:33:12
11.955154539407953,108.44407102805954,15:33:15
11.955151201735749,108.44405408787439,15:33:18
11.95514716889811,108.44403131075217,15:33:20
11.955141713817161,108.44399782964548,15:33:22
11.955138689242137,108.44395135855831,15:33:27
11.955137035125032,108.44393092840726,15:33:32
11.95513619240936,108.44392513504889,15:33:36
11.955138033827993,108.44392318217393,15:33:38
11.955139572806244,108.44392575020882,15:33:40
11.955152870412384,108.44389147841285,15:33:43
11.955163926934416,108.4438497245753,15:33:46
11.955170397843782,108.44383099250707,15:33:51
11.955171080383758,108.44382620356461,15:33:56
11.955169754324805,108.44382703370046,15:33:59
11.955168878669884,108.44382898595467,15:34:01
11.955163259495528,108.44382578462441,15:34:04
11.955159849730526,108.44382463731085,15:34:06
11.955156106764381,108.443807281793,15:34:09
11.95515223586089,108.44379698477798,15:34:12
11.955147693411819,108.44379122061687,15:34:16
11.95514514781071,108.44378918250914,15:34:19
11.955146194027169,108.443786896967,15:34:21
11.95514808272759,108.44378606272222,15:34:24
11.955156065569346,108.44377112603438,15:34:26
11.955172198042174,108.44374896713018,15:34:31
11.955182425194446,108.44373573083196,15:34:35
11.955196820639495,108.44372057701673,15:34:37
11.955205180674849,108.44371331928758,15:34:40
11.95522324077543,108.44369086873014,15:34:42
11.95523852157841,108.44368303553516,15:34:46
11.955245527370527,108.44368252988063,15:34:52
11.955257377393847,108.44368107435733,15:34:55
11.955270094678422,108.44368085661458,15:34:57
11.955282062913277,108.44368045952915,15:35:00
11.955301919677774,108.44367578409226,15:35:02
11.95534414819166,108.44367373808493,15:35:06
11.95537220990284,108.44367428657532,15:35:11
11.955385389711662,108.4436754967157,15:35:14
11.955389871755276,108.44367690174653,15:35:16
11.955429132911112,108.44368936479329,15:35:19
11.955465991641763,108.44370682688499,15:35:22
11.955479100482465,108.44371324873228,15:35:27
11.95547995987732,108.44371388109373,15:35:30
11.95547943141163,108.44371388927196,15:35:32
11.95547576206688,108.44371145458534,15:35:35
11.955479167076009,108.44371155649982,15:35:42
11.955480442192915,108.44371117178285,15:35:45
11.955483872738345,108.44371173488793,15:35:47
11.955488988336219,108.44371695772487,15:35:50
11.955496850278472,108.44371743997749,15:35:57
11.955500116385156,108.44371484497533,15:36:00
11.95550343750556,108.44371393417484,15:36:03
11.95550464603249,108.44371403507954,15:36:05
11.955511826071769,108.4437207805397,15:36:11
11.955518009721347,108.44373315571877,15:36:16
11.955520400401335,108.4437406943132,15:36:19
11.95552296372537,108.44375782391928,15:36:21
11.95552519360363,108.44376988510015,15:36:24
11.955532347470928,108.44379854202172,15:36:26
11.955528629686317,108.44381855403444,15:36:32
11.955522064955602,108.44382949802583,15:36:36
11.955517549994608,108.44383372054934,15:36:39
11.955514411016873,108.44383373509865,15:36:41
11.955512114618548,108.44383709623962,15:36:44
11.955508255994088,108.44384414258421,15:36:46
11.955511634950655,108.44386444122257,15:36:51
11.9555155217485,108.44387462869949,15:36:56
11.95552097724798,108.44388621415254,15:36:59
11.955526042507282,108.44389952656616,15:37:01
11.955530237488334,108.44391043777466,15:37:04
