Latitude,Longitude,Time
11.954691444592251,108.44436574872473,15:44:11
11.954672740580087,108.44437839501677,15:44:17
11.954659056464966,108.4443876479849,15:44:21
11.954647920462836,108.44439881088903,15:44:24
11.954643540102424,108.44440404589038,15:44:26
11.954629138583337,108.44441423147511,15:44:28
11.954627360586812,108.44441556824573,15:44:32
11.954630954615736,108.44441477398315,15:44:36
11.95463544388968,108.44441295096615,15:44:39
11.954637429230358,108.44441190742768,15:44:41
11.954636651931258,108.44440953119908,15:44:43
11.954611351120594,108.44441238588303,15:44:46
11.954589586507172,108.44443042653819,15:44:51
11.954579153715294,108.4444418917863,15:44:54
11.954557601413468,108.44445214879224,15:44:56
11.954534145322304,108.44445783136665,15:44:59
11.954521182520747,108.4444651431605,15:45:02
11.954519082820521,108.44447044928887,15:45:06
