Latitude,Longitude,Time
11.9545073,108.4443851,15:51:22
11.954506683720666,108.444372158134,15:51:26
11.954505882944062,108.44436632483837,15:51:31
11.954507448655322,108.44437490232502,15:51:36
11.95450886970528,108.44438378976761,15:51:41
11.954505607750386,108.44438815288085,15:51:47
11.954500671683668,108.44438853902163,15:51:52
11.95449721081906,108.44438793598714,15:51:57
11.95449533771571,108.44438713575869,15:52:02
11.954494662669532,108.44438648428724,15:52:07
11.954494631987862,108.44438614356544,15:52:12
11.954494937389887,108.4443859292574,15:52:17
11.95449534231733,108.44438581230432,15:52:22
11.954495610939594,108.44438581825618,15:52:27
11.954495804166893,108.44438589536969,15:52:32
11.954495925904627,108.44438594939099,15:52:37
11.954495992480688,108.44438604038857,15:52:42
11.954495964298763,108.44438609102163,15:52:47
11.954495939202983,108.44438611422638,15:52:52
11.954495978376546,108.44438612109377,15:52:57
