Latitude,Longitude,Time
11.9547719,108.4442196,15:55:26
11.954766089366284,108.4442123807278,15:55:31
11.954760469397806,108.44422597084069,15:55:37
11.954756001166981,108.44423687189226,15:55:42
11.95475047334175,108.44424139917415,15:55:47
11.954734561195728,108.44424381061575,15:55:52
11.95472353510651,108.4442416252009,15:55:57
11.954717065390225,108.44423822068194,15:56:02
11.95471440502338,108.44423547286236,15:56:07
11.954713929750161,108.44423373363612,15:56:12
11.95471451096419,108.4442328493877,15:56:17
11.954715435706323,108.44423250734879,15:56:22
11.95471635254915,108.44423252208652,15:56:27
11.954728351674321,108.444240798962,15:56:32
11.954746219369971,108.44425352581833,15:56:37
11.954760299751257,108.44425682500226,15:56:42
11.954770373535629,108.44425500535324,15:56:47
11.954775335494993,108.44425249533424,15:56:52
11.954762667035881,108.44424626310999,15:56:57
11.95474050188743,108.44423875778658,15:57:02
11.954727795104432,108.4442349482277,15:57:07
11.954721845151846,108.44423338899067,15:57:11
