Latitude,Longitude,Time
11.9546182,108.4443936,15:53:20
11.954623218274572,108.44439632923705,15:53:22
11.95463541663901,108.4444002367425,15:53:27
11.954642794085206,108.44440177843829,15:53:32
11.954652089292866,108.444403631944,15:53:37
11.954657577053194,108.44440201163607,15:53:42
11.954660007836408,108.44440076680918,15:53:47
11.954660634316346,108.44439990133264,15:53:52
11.954660513113565,108.44439939537467,15:53:57
11.954659924267565,108.44439919986428,15:54:02
11.954659334828776,108.44439913795752,15:54:07
11.954658791399742,108.44439926077611,15:54:12
11.954658263419246,108.44439953517816,15:54:17
11.954657924971848,108.44439970532548,15:54:22
11.954657735988945,108.44439996999019,15:54:27
11.954657533245081,108.44440022397234,15:54:32
11.954657498698147,108.44440057798708,15:54:37
11.95465750493054,108.44440086802216,15:54:42
11.954657411460865,108.44440111257346,15:54:47
11.954657427487529,108.44440132878586,15:54:52
11.954657564768139,108.44440152971293,15:54:57
11.954657766084582,108.44440172400115,15:55:02
